Time, X, Y, Z, Rotation, isSick
307.5,497.4813,4.999084,60.98182,129.4577,0
308,498.6647,4.999084,60.45051,137.8213,0
308.5,500.061,4.999084,60.24978,137.8213,0
309,501.0563,4.999084,59.60811,147.1441,0
309.5,502.5515,4.999084,59.44862,147.1441,0
310,503.9975,4.999084,59.24273,147.1441,0
310.5,505.4118,4.999084,59.28675,135.2254,0
311,506.9183,4.999084,59.18756,135.2254,0
311.5,508.4982,4.999084,59.18433,135.2254,0
312,509.4127,4.999084,58.6109,148.1132,0
312.5,510.8302,4.999084,58.69527,148.1132,0
313,512.3496,4.999084,58.26329,148.1132,0
313.5,513.7917,4.999084,57.82125,148.1132,0
314,514.9344,4.999084,56.94681,148.1132,0
314.5,516.1593,4.993851,56.17659,148.1132,0
315,517.5287,4.980985,55.55205,148.1132,0
315.5,518.4882,4.972119,54.58414,158.7167,0
316,519.5344,4.960268,54.53353,167.0481,0
316.5,520.9821,4.934145,54.4475,167.0481,0
317,522.4614,4.896643,54.17793,167.0481,0
317.5,523.8908,4.841179,54.14817,154.7544,0
318,525.3176,4.783992,53.74117,147.3328,0
318.5,526.6197,4.723875,53.69131,135.4363,0
319,527.8259,4.651728,52.65875,135.4363,0
319.5,529.108,4.56397,52.15475,135.4363,0
